t,n_dimers,maxpair_PS2_01,dstar_eff_01,maxpair_PS2_23,dstar_eff_23,maxpair_PS2_45,dstar_eff_45,maxpair_PS2_67,dstar_eff_67
0.0,2198,1.0,3.4657359027997265,1.0,3.4657359027997265,1.0,3.4657359027997265,1.0,3.4657359027997265
0.5,2185,1.0,3.4657359027997265,1.0,3.4657359027997265,1.0,3.4657359027997265,1.0,3.4657359027997265
1.0,2172,1.0,3.4657359027997265,0.9999116280045105,3.465294023297105,0.9999992912964679,3.4657323592808105,0.9998796721073716,3.4651342271366765
1.5,2158,0.9997381871009272,3.464426666909461,1.0,3.4657359027997265,1.0,3.4657359027997265,0.9999351372207099,3.465411578384871
2.0,2144,1.0,3.4657359027997265,0.9995995979244999,3.4637334915106504,0.9996794682449004,3.4641329871178144,0.9999564070346024,3.465517933221734
2.5,2132,0.9993350192199894,3.4624098929107436,0.9996974956760576,3.464223152361703,0.9993942688028339,3.4627063291676046,1.0,3.4657359027997265
3.0,2119,0.998122665964668,3.456340410622409,0.9987118421359339,3.4592909615367344,1.0,3.4657359027997265,0.9986121998232824,3.458792082483357
3.5,2107,0.9996583419164949,3.4640273204900995,0.9999899005197983,3.4656854051437174,0.9999944513473547,3.4657081594595307,1.0,3.4657359027997265
4.0,2093,0.9994765473568543,3.4631179543381845,0.9991183510176191,3.4613257134825623,0.9981692984108252,3.4565740059431227,0.999450692986557,3.462988613110665
4.5,2080,0.998347299411748,3.4574655637773457,0.9994490081387896,3.462980184234687,0.9988789979985798,3.4601277488290947,0.999016336414028,3.4608151642972573
5.0,2067,0.9989374847250823,3.4604205020775787,0.9941218802990602,3.43625858356343,0.997817923060113,3.4548135971060208,0.9986839801400541,3.459151469926855
5.5,2055,0.996554004827475,3.448476171352212,0.9986809552530739,3.459136325538733,0.9980671646917113,3.456062374575342,0.9994173330452942,3.4628217189444097
6.0,2041,0.9992179577091103,3.4618241615722996,0.9954936323579623,3.4431531431782374,0.99932882498067,3.4623789010091426,0.9992954093254659,3.4622117077237133
